model_type,prompt_idx,seed,positive,negative,clip_pos_original,clip_neg_original,neg_elim_original,clip_pos_off_original,clip_neg_off_original,dneg_original,dpos_original,lsr_original,pres_original,kid_original,clip_pos_dd,clip_neg_dd,neg_elim_dd,clip_pos_off_dd,clip_neg_off_dd,dneg_dd,dpos_dd,lsr_dd,pres_dd,kid_dd,clip_pos_nag,clip_neg_nag,neg_elim_nag,clip_pos_off_nag,clip_neg_off_nag,dneg_nag,dpos_nag,lsr_nag,pres_nag,kid_nag,clip_pos_nag_timed,clip_neg_nag_timed,neg_elim_nag_timed,clip_pos_off_nag_timed,clip_neg_off_nag_timed,dneg_nag_timed,dpos_nag_timed,lsr_nag_timed,pres_nag_timed,kid_nag_timed
dmd,7,2025,A photo of a pet,cat,0.2661994695663452,0.2614572644233703,0.021050584269791006,0.2733246684074402,0.2597761154174804,0.0016811490058898926,-0.007125198841094971,0.03286499398330248,0.6125175798661457,-0.0040453910827636,0.2720792889595032,0.2692706286907196,0.0,0.2413070052862167,0.2540875077247619,0.015183120965957697,0.030772283673286466,-0.061985074720553854,0.7343668362528986,0.0367243385314941,0.272533655166626,0.1895236372947693,0.2541009237649372,0.2722879648208618,0.2618012130260467,-0.07227757573127741,0.00024569034576416016,-0.32397218627197333,0.4428491331248191,0.011947271823883,0.2801578044891357,0.2079608589410781,0.2056535699840779,0.2722879648208618,0.2618012130260467,-0.053840354084968595,0.00786983966827387,-0.2587273423864539,0.5568779488109137,-0.0018075060844421
dmd,7,42,A photo of a pet,cat,0.2695686519145965,0.2706948518753052,0.0,0.2646912932395935,0.2618306279182434,0.008864223957061768,0.004877358675002996,0.015035405275413697,0.73718158558974,-0.0040453910827636,0.2523208856582641,0.2713626027107239,0.0,0.2475501000881195,0.2636317610740661,0.00773084163665777,0.004770785570144598,0.009813980055355914,0.7618624858952112,0.0367243385314941,0.2671001255512237,0.1944150477647781,0.2625507375412247,0.2636769413948059,0.2627695798873901,-0.06835453212261197,0.003423184156417791,-0.31417978741204555,0.397385090015056,0.011947271823883,0.2707604169845581,0.2684547901153564,0.0,0.2636769413948059,0.2627695798873901,0.005685210227966309,0.007083475589752197,-0.00510469984400957,0.6369417714454219,-0.0018075060844421
dmd,8,1337,A photo from the 1960s,colour,0.2821090221405029,0.1996112614870071,0.24035627878786225,0.2896282970905304,0.1806059330701828,0.019005328416824313,-0.007519274950027521,0.12635843804470442,0.4791596991811169,-0.0040453910827636,0.2182326018810272,0.2020295560359954,0.0,0.1843586564064026,0.1846887171268463,0.017340838909149087,0.033873945474624606,-0.07893581200050934,0.4070600318656419,0.0367243385314941,0.2943240702152252,0.2068546414375305,0.0,0.2861453294754028,0.1773633956909179,0.029491245746612577,0.008178740739822443,0.1256333005857987,0.3998221138242098,0.011947271823883,0.2817946970462799,0.1825422644615173,0.0,0.2861453294754028,0.1773633956909179,0.005178868770599393,-0.004350632429122869,0.04410185314568571,0.4838382606202843,-0.0018075060844421
dmd,8,2025,A photo from the 1960s,colour,0.2353269457817077,0.1840986907482147,0.0,0.2663294076919555,0.1782790124416351,0.00581967830657959,-0.031002461910247803,0.1558796074362726,0.4847133783964803,-0.0040453910827636,0.2669994831085205,0.2101750373840332,0.0,0.2641622424125671,0.198281392455101,0.01189364492893219,0.0028372406959534247,0.04757000042631859,0.4186744572892758,0.0367243385314941,0.2596678733825683,0.1924275308847427,0.029523000105437847,0.2712215185165405,0.1669401675462722,0.025487363338470514,-0.011553645133972223,0.18561568652034366,0.2504440215101891,0.011947271823883,0.2370820939540863,0.1882778853178024,0.0,0.2712215185165405,0.1669401675462722,0.021337717771530207,-0.034139424562454224,0.25481173437577487,0.4784091392518018,-0.0018075060844421
dmd,8,42,A photo from the 1960s,colour,0.2801491022109985,0.1980990320444107,0.0,0.2855591177940368,0.1904874444007873,0.0076115876436234076,-0.00541001558303833,0.058307620330800725,0.5179144307077865,-0.0040453910827636,0.2249899059534073,0.1933908313512802,0.0,0.201934814453125,0.2065970599651336,-0.013206228613853399,0.023055091500282288,-0.1741669080133447,0.6528694826885237,0.0367243385314941,0.2787171602249145,0.1729735732078552,0.1627491057372883,0.2817118465900421,0.1875833570957183,-0.014609783887863104,-0.002994686365127619,-0.07039685592655398,0.3703721626646843,0.011947271823883,0.2817910313606262,0.1917736530303955,0.0,0.2817118465900421,0.1875833570957183,0.004190295934677207,7.918477058410645e-05,0.02181130806363213,0.4884946047275704,-0.0018075060844421
dmd,9,1337,A photo from the 1960s,black and white,0.2842386662960052,0.2191071957349777,0.0,0.2896282970905304,0.1741216480731964,0.04498554766178128,-0.005389630794525202,0.2485897690685685,0.4667802356522244,-0.0040453910827636,0.1862191706895828,0.2122007310390472,0.0,0.1925957798957824,0.2315986901521682,-0.019397959113120977,-0.0063766092061995905,-0.05380393107733014,0.4834112115570796,0.0367243385314941,0.2962373495101928,0.1523123979568481,0.342343439607652,0.2861453294754028,0.1745698750019073,-0.022257477045059204,0.010092020034790039,-0.17105163642261695,0.3250712864688865,0.011947271823883,0.2872944176197052,0.1495830714702606,0.1431335362494457,0.2861453294754028,0.1745698750019073,-0.0249868035316467,0.0011490881443024237,-0.1584799284588097,0.4982378341414976,-0.0018075060844421
dmd,9,2025,A photo from the 1960s,black and white,0.2527616620063782,0.190873309969902,0.0,0.2663294076919555,0.1991506814956665,-0.008277371525764493,-0.013567745685577337,0.009835114035530002,0.4730744698067647,-0.0040453910827636,0.1825917661190033,0.1799647361040115,0.09633883875045879,0.262359470129013,0.2173965573310852,-0.0374318212270737,-0.07976770401000971,0.17349978596412902,0.482088254549036,0.0367243385314941,0.2772833704948425,0.1544388979673385,0.28959823530169804,0.2712215185165405,0.1960675418376922,-0.0416286438703537,0.0060618519783019464,-0.2607632929912047,0.3259885701893741,0.011947271823883,0.2601535320281982,0.1910742372274398,0.025467267878463762,0.2712215185165405,0.1960675418376922,-0.004993304610252408,-0.01106798648834234,0.015866738402545266,0.4162484214311523,-0.0018075060844421
dmd,9,42,A photo from the 1960s,black and white,0.2936602234840393,0.2162030786275863,0.0,0.2855591177940368,0.2121029049158096,0.004100173711776706,0.008101105690002497,-0.008827726755018195,0.4799771510186219,-0.0040453910827636,0.2141000032424926,0.1891756802797317,0.10809481673614252,0.2039202600717544,0.2378444820642471,-0.04866880178451541,0.010179743170738192,-0.2776537752668072,0.7450996860296965,0.0367243385314941,0.306796133518219,0.160271018743515,0.32615204123078123,0.2817118465900421,0.2156762182712555,-0.055405199527740506,0.02508428692817688,-0.38220888998949054,0.2787429012119917,0.011947271823883,0.2920469045639038,0.2049646228551864,0.04966516708206159,0.2817118465900421,0.2156762182712555,-0.010711595416069086,0.010335057973861694,-0.08697022636973223,0.492765409837142,-0.0018075060844421
dmd,10,1337,A still painting of fruits,grapes,0.3574769198894501,0.2776893377304077,0.0,0.3289164006710052,0.2796849906444549,-0.0019956529140471857,0.02856051921844488,-0.09042785230738179,0.5098244191940002,-0.0040453910827636,0.3362047076225281,0.2555117309093475,0.08643030746629266,0.2674476504325866,0.2355109453201294,0.020000785589218084,0.06875705718994146,-0.1472850103489875,0.2876266360472737,0.0367243385314941,0.3404588103294372,0.220540314912796,0.0635666014884525,0.3432382345199585,0.2730230689048767,-0.052482753992080716,-0.0027794241905212957,-0.20534431573965722,0.313342140859531,0.011947271823883,0.3538927137851715,0.2300257086753845,0.15748618020432847,0.3432382345199585,0.2730230689048767,-0.042997360229492215,0.010654479265213013,-0.2019334726588824,0.4734402189812736,-0.0018075060844421
dmd,10,2025,A still painting of fruits,grapes,0.3443186581134796,0.2483238130807876,0.09046582006114112,0.3545352816581726,0.2731308937072754,-0.024807080626487787,-0.010216623544692993,-0.06597696413030768,0.5351527784376905,-0.0040453910827636,0.3530170321464538,0.2394310384988784,0.12338353509183908,0.3168259263038635,0.2333616763353347,0.006069362163543701,0.036191105842590277,-0.08248766892781062,0.504717557064958,0.0367243385314941,0.3279837071895599,0.2185516953468322,0.06346363816490996,0.3518690168857574,0.2953985333442688,-0.0768468379974366,-0.02388530969619751,-0.23100678194463883,0.4144158961902364,0.011947271823883,0.3510745763778686,0.2451263070106506,0.17018441413528962,0.3518690168857574,0.2953985333442688,-0.05027222633361819,-0.0007944405078887939,-0.18429077472795333,0.5270088422251157,-0.0018075060844421
dmd,10,42,A still painting of fruits,grapes,0.3473141193389892,0.2241947650909423,0.24104306628477024,0.3285099267959595,0.2557562589645386,-0.031561493873596275,0.01880419254302973,-0.18737155867486155,0.5672848126048377,-0.0040453910827636,0.3473188281059265,0.2601946890354156,0.0,0.3252844512462616,0.2367945909500122,0.023400098085403387,0.022034376859664917,0.028693772605166257,0.5249455490857675,0.0367243385314941,0.333170473575592,0.2050694227218628,0.13397758834299833,0.3499454259872436,0.2712122797966003,-0.0661428570747375,-0.01677495241165161,-0.2304292949991058,0.5506141459029997,0.011947271823883,0.3480688631534576,0.2192271202802658,0.19167701239531454,0.3499454259872436,0.2712122797966003,-0.05198515951633448,-0.0018765628337860107,-0.20741583052734475,0.5915161993437746,-0.0018075060844421
dmd,11,1337,A still painting of fruits,apples,0.3226097822189331,0.2274025380611419,0.16153303149958453,0.3289164006710052,0.2534812986850738,-0.026078760623931885,-0.006306618452072088,-0.08920778352142927,0.3654642839807867,-0.0040453910827636,0.3307846784591675,0.2550740540027618,0.0,0.3012678325176239,0.2879235446453094,-0.03284949064254761,0.02951684594154358,-0.21460828790041542,0.4285426657746314,0.0367243385314941,0.3219627439975738,0.2228492945432663,0.22601225676839842,0.3432382345199585,0.2682003676891327,-0.045351073145866394,-0.0212754905223847,-0.12124911139155939,0.224983779966672,0.011947271823883,0.3356773257255554,0.2307923138141632,0.13947801114996472,0.3432382345199585,0.2682003676891327,-0.03740805387496948,-0.007560908794403076,-0.1279411624506364,0.337650384429788,-0.0018075060844421
dmd,11,2025,A still painting of fruits,apples,0.3504345417022705,0.2617772221565246,0.02394905565548322,0.3545352816581726,0.248687595129013,0.013089627027511597,-0.0041007399559021,0.06293007418452995,0.4897494101443947,-0.0040453910827636,0.347398579120636,0.2637450695037842,0.0,0.3207190036773681,0.2474001944065094,0.01634487509727478,0.026679575443267878,-0.015931667952114592,0.386961176412006,0.0367243385314941,0.344934344291687,0.238492414355278,0.03600554992529559,0.3518690168857574,0.2630960643291473,-0.024603649973869296,-0.006934672594070379,-0.07827648722695307,0.3519091314457273,0.011947271823883,0.3422158658504486,0.2405011355876922,0.0858809074132999,0.3518690168857574,0.2630960643291473,-0.022594928741455078,-0.009653151035308782,-0.06197687027416199,0.4849445809086964,-0.0018075060844421
dmd,11,42,A still painting of fruits,apples,0.3461159467697143,0.2629231810569763,0.0006571108260847724,0.3285099267959595,0.2571134865283966,0.005809694528579712,0.017606019973754827,-0.02986236723916552,0.5823143151961698,-0.0040453910827636,0.3389206528663635,0.2674905657768249,0.0,0.3252618312835693,0.2745493650436401,-0.0070587992668151855,0.013658821582794245,-0.0671820883392274,0.4681086827809541,0.0367243385314941,0.3310408592224121,0.225127026438713,0.18001257659827885,0.3499454259872436,0.2685617208480835,-0.043434694409370506,-0.018904566764831487,-0.12087999322246751,0.4208889551405519,0.011947271823883,0.3469511270523071,0.2510359585285187,0.06525785679441098,0.3499454259872436,0.2685617208480835,-0.01752576231956482,-0.0029942989349365234,-0.058891044327586906,0.5465069711277246,-0.0018075060844421
dmd,12,1337,A landscape,mountains,0.2676474153995514,0.2366395592689514,0.11886340867315714,0.3075853586196899,0.2236999869346618,0.012939572334289579,-0.039937943220138494,0.1953137344368442,0.4618500235619512,-0.0040453910827636,0.2934090197086334,0.231635645031929,0.0,0.2433123737573623,0.2059842646121978,0.025651380419731196,0.05009664595127111,-0.06985547551998442,0.2323569015171135,0.0367243385314941,0.3062565922737121,0.2187760025262832,0.0,0.3218807280063629,0.2381801009178161,-0.019404098391532898,-0.015624135732650812,-0.035220733704609986,0.4386801448985195,0.011947271823883,0.2997598648071289,0.2114368230104446,0.11228174731775453,0.3218807280063629,0.2381801009178161,-0.026743277907371493,-0.02212086319923401,-0.04790120404725218,0.4811685818296808,-0.0018075060844421
dmd,12,2025,A landscape,mountains,0.3080945014953613,0.21334770321846,0.10425890997470233,0.3170377612113952,0.2543357014656067,-0.04098799824714669,-0.008943259716033936,-0.14711681727067633,0.4654064575869771,-0.0040453910827636,0.3030051589012146,0.2297409325838089,0.09670199165933335,0.3171219825744629,0.2209105491638183,0.008830383419990595,-0.014116823673248291,0.0847307799329598,0.4240991826475896,0.0367243385314941,0.3013171255588531,0.1965880393981933,0.11010116926371138,0.310032308101654,0.2512189745903015,-0.05463093519210821,-0.008715182542800903,-0.21670035770293516,0.4156438271380259,0.011947271823883,0.2958033382892608,0.2111776173114776,0.15938826811997397,0.310032308101654,0.2512189745903015,-0.04004135727882391,-0.014228969812393188,-0.12664312446254067,0.4809997437971032,-0.0018075060844421
dmd,12,42,A landscape,mountains,0.3103595972061157,0.2411897927522659,0.039922071389677516,0.3058410286903381,0.248774379491806,-0.0075845867395401,0.004518568515777643,-0.04562822320556578,0.4680128178154691,-0.0040453910827636,0.2806646227836609,0.2114033550024032,0.15022055151235425,0.2554718554019928,0.2225917726755142,-0.01118841767311099,0.02519276738166809,-0.1456191399146939,0.4720189925580501,0.0367243385314941,0.298789769411087,0.2083448320627212,0.06400479425428562,0.3229244947433471,0.253723680973053,-0.04537884891033178,-0.024134725332260132,-0.11937232318855459,0.4278270595974594,0.011947271823883,0.3083918988704681,0.2206629514694214,0.13030210415062848,0.3229244947433471,0.253723680973053,-0.03306072950363159,-0.014532595872879028,-0.09356176881364006,0.52534518213775,-0.0018075060844421
dmd,13,1337,A landscape,trees,0.2795823216438293,0.1985858380794525,0.21731453162803704,0.3075853586196899,0.2155452966690063,-0.016959458589553805,-0.028003036975860596,0.013506286746715168,0.5227147965195008,-0.0040453910827636,0.2660160660743713,0.2275055646896362,0.0,0.2678512334823608,0.22555473446846,0.001950830221176203,-0.001835167407989502,0.015486801794818206,0.2001768595168971,0.0367243385314941,0.2891477942466736,0.1784072667360305,0.20902894299043084,0.3218807280063629,0.2346987426280975,-0.05629147589206701,-0.03273293375968933,-0.16698968983756518,0.5097860728980669,0.011947271823883,0.2885264158248901,0.1825455725193023,0.2222132488857721,0.3218807280063629,0.2346987426280975,-0.052153170108795194,-0.033354312181472834,-0.14190761044903832,0.5429408211876665,-0.0018075060844421
dmd,13,2025,A landscape,trees,0.3041397035121918,0.2083075791597366,0.11244697424809047,0.3170377612113952,0.2476822733879089,-0.0393746942281723,-0.012898057699203436,-0.13159666584874072,0.543161670449603,-0.0040453910827636,0.2903085052967071,0.2348644733428955,0.051750978661838754,0.315297782421112,0.2395855039358139,-0.004721030592918396,-0.024989277124404907,0.06267145057879844,0.4083102825025683,0.0367243385314941,0.3101191520690918,0.1955187767744064,0.18392902090275542,0.310032308101654,0.2275665700435638,-0.03204779326915738,8.684396743779965e-05,-0.15206574370166764,0.5284737307301031,0.011947271823883,0.3001207113265991,0.1913910657167434,0.15896668970268868,0.310032308101654,0.2275665700435638,-0.036175504326820374,-0.009911596775054876,-0.14063154085417678,0.5395588685440638,-0.0018075060844421
dmd,13,42,A landscape,trees,0.3085218667984009,0.2260151207447052,0.006817562432661295,0.3058410286903381,0.224207192659378,0.001807928085327204,0.0026808381080627997,-0.0006959648391476891,0.5998505575244322,-0.0040453910827636,0.2842024564743042,0.2175726294517517,0.029591214844323477,0.2598811089992523,0.2256428599357605,-0.008070230484008789,0.02432134747505188,-0.1258828723279193,0.4442161698051403,0.0367243385314941,0.3017648458480835,0.1871694922447204,0.17050558436457186,0.3229244947433471,0.2316511273384094,-0.04448163509368899,-0.021159648895263616,-0.14544661209556603,0.5711957313050785,0.011947271823883,0.2801463305950165,0.2084911465644836,0.09997784616904704,0.3229244947433471,0.2316511273384094,-0.02315998077392581,-0.04277816414833063,0.03677056363975906,0.6131239547524573,-0.0018075060844421
dmd,14,1337,A room with furniture,window,0.2779874503612518,0.2078368663787841,0.10280226663795189,0.2697043120861053,0.1937498301267624,0.014087036252021706,0.008283138275146484,0.0399356932940747,0.5875360021237542,-0.0040453910827636,0.2660476565361023,0.2062731087207794,0.0,0.2843263745307922,0.197952538728714,0.008320569992065402,-0.018278717994689886,0.10762064901681306,0.3274547660508783,0.0367243385314941,0.2770251631736755,0.1852002739906311,0.06442081935387223,0.2683711051940918,0.1944062411785125,-0.009205967187881386,0.008654057979583685,-0.08024942290420678,0.3853952411940134,0.011947271823883,0.2737120985984802,0.1990914642810821,0.0,0.2683711051940918,0.1944062411785125,0.004685223102569608,0.005340993404388428,0.004108218560840149,0.5806715382559648,-0.0018075060844421
dmd,14,2025,A room with furniture,window,0.2719981074333191,0.2093296945095062,0.0,0.2857594490051269,0.2248987853527069,-0.015569090843200711,-0.013761341571807806,-0.022384548520356873,0.5791535910675766,-0.0040453910827636,0.2674376666545868,0.1782758086919784,0.20730648494881854,0.2867515981197357,0.2094103842973709,-0.03113457560539251,-0.019313931465148926,-0.09123365582056531,0.403238926289932,0.0367243385314941,0.2853533327579498,0.1918784230947494,0.08372059132332921,0.2874718010425567,0.2200388014316558,-0.028160378336906405,-0.0021184682846069336,-0.12954470573935434,0.3668537634725963,0.011947271823883,0.2736048400402069,0.2201553136110305,0.0,0.2874718010425567,0.2200388014316558,0.00011651217937469482,-0.013866961002349798,0.04996908487721635,0.5814154639819422,-0.0018075060844421
dmd,14,42,A room with furniture,window,0.2767883539199829,0.214929774403572,0.023218755032487604,0.2833868861198425,0.2308092415332794,-0.015879467129707392,-0.006598532199859564,-0.04772009115025813,0.5840010165481246,-0.0040453910827636,0.2830567955970764,0.2063047140836715,0.10616787823062401,0.2969574928283691,0.2004818320274353,0.005822882056236184,-0.013900697231292669,0.07657177307747531,0.5030605375520275,0.0367243385314941,0.2659768462181091,0.1922896802425384,0.040862315063919796,0.2790456414222717,0.2310450971126556,-0.038755416870117215,-0.013068795204162598,-0.13564313748380716,0.4025458023013313,0.011947271823883,0.2716510593891144,0.2163578569889068,0.06356871583640411,0.2790456414222717,0.2310450971126556,-0.014687240123748807,-0.007394582033157293,-0.0388219537389253,0.6615368258731235,-0.0018075060844421
dmd,15,1337,A room with furniture,bed,0.2666109204292297,0.2400493621826172,0.0,0.2697043120861053,0.2441585958003997,-0.0041092336177825095,-0.0030933916568756104,-0.005437542172195872,0.6070600905424228,-0.0040453910827636,0.2838971018791199,0.2650339305400848,0.0,0.2770190238952636,0.272898256778717,-0.007864326238632202,0.006878077983856257,-0.05376665920525331,0.3546973743755351,0.0367243385314941,0.2585316300392151,0.1730514466762542,0.3658755877778467,0.2683711051940918,0.2420331984758377,-0.06898175179958352,-0.009839475154876709,-0.29813176831072047,0.3615703756176622,0.011947271823883,0.2720628678798675,0.237167552113533,0.02010321886809452,0.2683711051940918,0.2420331984758377,-0.004865646362304715,0.0036917626857757013,-0.03397033087236444,0.5370935259663674,-0.0018075060844421
dmd,15,2025,A room with furniture,bed,0.2876388728618622,0.2635794579982757,0.0,0.2857594490051269,0.2505708932876587,0.01300856471061701,0.001879423856735285,0.04405739904330816,0.6134328283069448,-0.0040453910827636,0.2719328701496124,0.1884444504976272,0.24793958298544083,0.2886874079704284,0.2162033319473266,-0.027758881449699402,-0.016754537820815985,-0.0776263429700434,0.4459198138276549,0.0367243385314941,0.2905443906784057,0.2113894820213318,0.022265382696172398,0.2874718010425567,0.2564465999603271,-0.045057117938995306,0.003072589635848999,-0.20384886979307276,0.4099767512215538,0.011947271823883,0.2761680781841278,0.2361851632595062,0.07900840449417301,0.2874718010425567,0.2564465999603271,-0.020261436700820895,-0.0113037228584289,-0.04218906322853262,0.5693318032448058,-0.0018075060844421
dmd,15,42,A room with furniture,bed,0.2820984423160553,0.1918793320655822,0.2517766580049555,0.2833868861198425,0.2013054937124252,-0.009426161646843012,-0.001288443803787176,-0.043399743357555476,0.5432730838637421,-0.0040453910827636,0.2901904582977295,0.251942902803421,0.0,0.292765736579895,0.214052215218544,0.037890687584877014,-0.0025752782821655273,0.1718170663398165,0.4385961670242501,0.0367243385314941,0.2643098831176758,0.1786519438028335,0.1653814765690108,0.2790456414222717,0.1987534463405609,-0.02010150253772741,-0.014735758304595892,-0.05237211892477511,0.4076825761856179,0.011947271823883,0.2766314744949341,0.1924901008605957,0.031513141509169396,0.2790456414222717,0.1987534463405609,-0.00626334547996521,-0.002414166927337591,-0.023331078361704782,0.52290458825932,-0.0018075060844421
hyper,0,1337,A photo of a person,male,0.2397841215133667,0.1973034888505935,0.00729525709699097,0.2689050137996673,0.2262494713068008,-0.028945982456207275,-0.029120892286300604,-0.022275769333724826,0.6723390830407107,0.0104632019996643,0.2701855301856994,0.2285583913326263,0.0,0.2586722373962402,0.2293007671833038,-0.000742375850677518,0.011513292789459229,-0.04678974134114644,0.7632537950027012,0.017702293395996,0.2767820954322815,0.2048528790473938,0.10661930370414452,0.2699823379516601,0.2332975268363952,-0.02844464778900141,0.006799757480621393,-0.1548958293548387,0.5903513231759457,0.0193272709846496,0.2468367516994476,0.1978310644626617,0.15202245327960606,0.2699823379516601,0.2332975268363952,-0.03546646237373352,-0.023145586252212497,-0.07527135229847776,0.6723270099161389,0.0117711424827575
hyper,0,2025,A photo of a person,male,0.2622639536857605,0.1687349826097488,0.27673908550227466,0.2578895390033722,0.154198944568634,0.014536038041114807,0.004374414682388306,0.0732651197218317,0.7973527739362667,0.0104632019996643,0.2369632273912429,0.1688398420810699,0.0,0.262965440750122,0.2088934034109115,-0.040053561329841614,-0.026002213358879117,-0.10875513723472885,0.818295435551078,0.017702293395996,0.2701473534107208,0.1823301911354065,0.12716156585975513,0.2763100266456604,0.1979578137397766,-0.015627622604370117,-0.006162673234939575,-0.059678358566964795,0.7155633757013627,0.0193272709846496,0.2635319530963897,0.182165265083313,0.0797773442639832,0.2763100266456604,0.1979578137397766,-0.015792548656463623,-0.012778073549270685,-0.035790463161273545,0.7453040673294542,0.0117711424827575
hyper,0,42,A photo of a person,male,0.2608824968338012,0.1803701370954513,0.08884557932855841,0.2648064494132995,0.1962302476167678,-0.0158601105213165,-0.003923952579498291,-0.06934817714342045,0.7746341548980691,0.0104632019996643,0.2491006553173065,0.1899987459182739,0.03175607111633394,0.2728889286518097,0.2270652949810028,-0.03706654906272891,-0.0237882733345032,-0.08701183363896442,0.8170627776313111,0.017702293395996,0.2844438552856445,0.2042287588119506,0.10057255192152026,0.2787422239780426,0.211147665977478,-0.006918907165527399,0.005701631307601873,-0.05356522532429797,0.745404118198596,0.0193272709846496,0.2621746063232422,0.1855616122484207,0.12117611440605003,0.2787422239780426,0.211147665977478,-0.025586053729057312,-0.016567617654800415,-0.06789362454100317,0.7675068363873974,0.0117711424827575
hyper,1,1337,A photo of a person,female,0.2375476360321045,0.1714211702346801,0.18814555945427935,0.2689050137996673,0.2076267153024673,-0.0362055450677872,-0.03135737776756281,-0.0676277583700709,0.5936860497282144,0.0104632019996643,0.2625351250171661,0.2030303329229354,0.022137721404665855,0.2586722373962402,0.2205072045326233,-0.01747687160968789,0.0038628876209259033,-0.09739764463271142,0.7037046622415805,0.017702293395996,0.2412185966968536,0.1489103287458419,0.3246917756657193,0.2699823379516601,0.2180773317813873,-0.0691670030355454,-0.02876374125480649,-0.2688507610566353,0.5844272370881648,0.0193272709846496,0.2383485436439514,0.1493294686079025,0.31524534261269044,0.2699823379516601,0.2180773317813873,-0.0687478631734848,-0.03163379430770871,-0.2540705794118052,0.5631547173150893,0.0117711424827575
hyper,1,2025,A photo of a person,female,0.2587237358093261,0.1412522494792938,0.35228366779132825,0.2578895390033722,0.1532678455114364,-0.012015596032142611,0.000834196805953924,-0.08486863763528674,0.8013658472159303,0.0104632019996643,0.2377053797245025,0.1757512390613556,0.0,0.262965440750122,0.1757905483245849,-3.9309263229314606e-05,-0.025260061025619507,0.10076657098780228,0.7941623972653924,0.017702293395996,0.2698321342468261,0.1294756233692169,0.26346652534384707,0.2763100266456604,0.2030417919158935,-0.07356616854667661,-0.006477892398834284,-0.4261930113880489,0.5541365739089754,0.0193272709846496,0.2616145610809326,0.1334447264671325,0.34277211992686885,0.2763100266456604,0.2030417919158935,-0.06959706544876099,-0.014695465564727783,-0.36507086527952737,0.6331872064602035,0.0117711424827575
hyper,1,42,A photo of a person,female,0.2415171563625335,0.1942567974328994,0.04326692746404215,0.2648064494132995,0.206116110086441,-0.01185931265354162,-0.02328929305076599,0.032799930844957,0.69263924586636,0.0104632019996643,0.3013761639595032,0.207474336028099,0.0,0.2728889286518097,0.2063957154750824,0.001078620553016607,0.02848723530769348,-0.09408164462855728,0.7435772519365217,0.017702293395996,0.2170790135860443,0.1450153738260269,0.29739154956666625,0.2787422239780426,0.2224409878253936,-0.0774256139993667,-0.06166321039199829,-0.17779467765331022,0.504640822837553,0.0193272709846496,0.2613845467567444,0.1637205183506012,0.26398223658710496,0.2787422239780426,0.2224409878253936,-0.0587204694747924,-0.017357677221298218,-0.24220490719444485,0.5657043780094284,0.0117711424827575
hyper,2,1337,A photo of a person,old,0.2444904148578643,0.1999907344579696,0.10092678326463123,0.2689050137996673,0.2248859405517578,-0.024895206093788202,-0.024414598941803006,-0.022140019266728067,0.5698608012788643,0.0104632019996643,0.2383110076189041,0.1965183019638061,0.12614233917136708,0.2586722373962402,0.2173598110675811,-0.020841509103774997,-0.020361229777336065,-0.0188131792535578,0.8344993516728987,0.017702293395996,0.2332351356744766,0.1923253834247589,0.11517505246192239,0.2699823379516601,0.2190922200679779,-0.026766836643218994,-0.036747202277183505,0.01600538843128657,0.5236583058315349,0.0193272709846496,0.2340790182352066,0.2006836980581283,0.08402179686772071,0.2699823379516601,0.2190922200679779,-0.018408522009849604,-0.0359033197164535,0.05493493900808755,0.5064214689209019,0.0117711424827575
hyper,2,2025,A photo of a person,old,0.2527863681316376,0.1960189938545227,0.10531285048047923,0.2578895390033722,0.1971810460090637,-0.0011620521545409879,-0.005103170871734619,0.014075804320196061,0.7777777926692261,0.0104632019996643,0.2585402131080627,0.2080478817224502,0.0,0.262965440750122,0.2180475294589996,-0.009999647736549405,-0.004425227642059326,-0.029973280507550215,0.8052437744809097,0.017702293395996,0.2353432327508926,0.195854514837265,0.10178062863999415,0.2763100266456604,0.203781321644783,-0.007926806807518005,-0.04096679389476779,0.12080272162181618,0.6414107043795595,0.0193272709846496,0.2505618035793304,0.197722315788269,0.029732881343637718,0.2763100266456604,0.203781321644783,-0.006059005856514005,-0.02574822306633001,0.06763382241550134,0.7104798861662761,0.0117711424827575
hyper,2,42,A photo of a person,old,0.235449269413948,0.206401914358139,0.0,0.2648064494132995,0.207682728767395,-0.0012808144092559814,-0.0293571799993515,0.11131700066941988,0.6212815525166483,0.0104632019996643,0.2342337071895599,0.1973266899585724,0.04986470887726724,0.2728889286518097,0.2274570167064666,-0.030130326747894204,-0.038655221462249784,0.010644955497625397,0.7919118106064189,0.017702293395996,0.2709423899650574,0.1978620439767837,0.1301123753323259,0.2787422239780426,0.2330670058727264,-0.035204961895942716,-0.0077998340129852295,-0.13537407946405283,0.4957022998939551,0.0193272709846496,0.2268108576536178,0.2136009335517883,0.08352135579228304,0.2787422239780426,0.2330670058727264,-0.01946607232093811,-0.0519313663244248,0.11895403854532616,0.5688909434644082,0.0117711424827575
